category,model,status,n_candidates,n_held,elapsed_s,note,clutter_target,stack_flat_target,liquid_target,food_transfer_target,table_obstacle,wide_opening_container
box_of_sake,iohsjz,no_grasp,200,0,111.2,max_dim=0.400,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_sake,ojvfmv,no_grasp,200,0,109.4,max_dim=0.380,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_sake,qfrurx,graspable,200,3,100.7,max_dim=0.349,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_sake,rczpdw,graspable,200,1,91.7,max_dim=0.380,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_sake,tuzwhy,no_grasp,200,0,90.7,max_dim=0.380,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_sanitary_napkins,acaivd,graspable,200,5,13.8,max_dim=0.109,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,arqcyu,graspable,200,5,11.4,max_dim=0.109,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,cmnpuv,graspable,200,5,13.9,max_dim=0.100,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,humkqw,graspable,200,5,12.5,max_dim=0.109,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,mxdefq,graspable,200,5,11.5,max_dim=0.100,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,skltgp,graspable,200,5,14.2,max_dim=0.109,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,tkrzkb,graspable,200,5,12.3,max_dim=0.096,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,ykpeja,graspable,200,5,11.2,max_dim=0.109,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_sanitary_napkins,zqinib,graspable,200,5,11.2,max_dim=0.109,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_shampoo,bclpiq,graspable,200,5,24.4,max_dim=0.184,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_shampoo,jccyom,graspable,200,5,19.0,max_dim=0.187,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_shampoo,nijidu,graspable,200,5,21.9,max_dim=0.225,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_shampoo,tzghev,graspable,200,5,29.3,max_dim=0.225,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_takeout,bvcopi,graspable,200,5,49.3,max_dim=0.215,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_tissues,ntbrtz,graspable,200,5,19.1,max_dim=0.127,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_tissues,uglbjc,graspable,200,5,13.4,max_dim=0.127,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_tissues,xwstls,graspable,200,5,13.9,max_dim=0.127,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_tissues,zutrxn,graspable,200,5,15.2,max_dim=0.127,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_vegetable_juice,jsnnlv,graspable,200,5,17.3,max_dim=0.110,not_suitable,not_suitable,possible,not_suitable,possible,not_suitable
box_of_vegetable_juice,qgjdbn,graspable,200,5,28.4,max_dim=0.130,not_suitable,not_suitable,possible,not_suitable,possible,not_suitable
box_of_wagashi,mlmrwy,graspable,200,5,13.2,max_dim=0.205,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_whiskey,ftapxo,no_grasp,200,0,111.7,max_dim=0.326,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_whiskey,hawwyv,no_grasp,200,0,110.6,max_dim=0.326,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_whiskey,jcuvit,no_grasp,200,0,104.4,max_dim=0.303,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_whiskey,noptlp,graspable,200,1,109.4,max_dim=0.302,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_whiskey,wiupey,graspable,200,2,109.1,max_dim=0.302,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
box_of_yogurt,jkemqc,graspable,200,5,10.4,max_dim=0.064,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_yogurt,jtjcrx,graspable,200,4,92.6,max_dim=0.167,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_yogurt,thxfjq,not_ready,0,0,0.0,max_dim=0.230,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
box_of_yogurt,znhjgm,graspable,200,5,11.0,max_dim=0.065,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
boxed_cake,yjazet,graspable,200,5,32.6,max_dim=0.167,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
boxed_cpu_board,xlqvil,graspable,200,2,107.0,max_dim=0.282,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
boxed_ink_cartridge,ltblou,graspable,200,5,17.0,max_dim=0.132,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
boxed_ink_cartridge,oepuip,graspable,200,5,29.9,max_dim=0.112,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
boxed_ink_cartridge,oinelo,graspable,200,5,24.4,max_dim=0.112,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
boxed_router,dsgtpk,no_grasp,200,0,108.0,max_dim=0.389,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
boxers,uwzqxm,graspable,200,3,92.4,max_dim=0.367,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
boxing_gloves,jlfuaf,graspable,200,5,75.8,max_dim=0.372,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bra,uaidmc,not_ready,0,0,0.0,max_dim=0.254,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bracelet,thqqmo,graspable,200,5,12.6,max_dim=0.052,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
branch,ijgexf,too_large,0,0,0.0,max_dim=1.248,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bratwurst,pqfrrn,graspable,200,5,26.7,max_dim=0.230,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
bratwurst,wuyflp,graspable,200,5,29.4,max_dim=0.244,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
bread_slice,pfggnm,graspable,200,5,50.0,max_dim=0.149,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
bread_slice,pgzsxe,not_ready,0,0,0.0,max_dim=0.174,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
bread_slice,yedlgq,graspable,200,5,22.9,max_dim=0.134,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
bread_slice,yremdf,not_ready,0,0,0.0,max_dim=0.129,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
breakfast_table,bhszwe,too_large,0,0,0.0,max_dim=1.763,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,bmnubh,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,dcdtsr,too_large,0,0,0.0,max_dim=2.267,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,hggsao,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,hmzwxn,too_large,0,0,0.0,max_dim=1.214,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,iaritq,too_large,0,0,0.0,max_dim=0.749,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,idnnmz,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,jcqdlx,too_large,0,0,0.0,max_dim=1.801,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,jruvif,too_large,0,0,0.0,max_dim=1.372,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,kpwegp,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,kwmfdg,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,lcsizg,too_large,0,0,0.0,max_dim=1.137,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,lnwggc,too_large,0,0,0.0,max_dim=0.750,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,lwtcfh,too_large,0,0,0.0,max_dim=1.070,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,mwsyqb,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,nvoqyl,too_large,0,0,0.0,max_dim=1.203,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,pdpkuw,too_large,0,0,0.0,max_dim=1.539,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,pllvrt,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,qjiray,too_large,0,0,0.0,max_dim=3.300,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,rhjoby,too_large,0,0,0.0,max_dim=2.896,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,rjgmmy,too_large,0,0,0.0,max_dim=0.943,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,sfxqtk,too_large,0,0,0.0,max_dim=0.749,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,skczfi,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,uhrsex,too_large,0,0,0.0,max_dim=1.194,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,wdbwhc,too_large,0,0,0.0,max_dim=0.906,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,wnrior,too_large,0,0,0.0,max_dim=1.577,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,xftrki,too_large,0,0,0.0,max_dim=1.490,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,yaanqr,too_large,0,0,0.0,max_dim=1.102,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,yclkbw,too_large,0,0,0.0,max_dim=3.500,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,ylykeh,too_large,0,0,0.0,max_dim=2.000,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,ytelxk,too_large,0,0,0.0,max_dim=2.300,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
breakfast_table,zypvuv,too_large,0,0,0.0,max_dim=1.181,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
briefcase,fdpjtj,no_grasp,200,0,6.3,max_dim=0.400,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
briefcase,haecvf,no_grasp,200,0,1.9,max_dim=0.422,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
briefcase,lwbctq,no_grasp,200,0,2.2,max_dim=0.330,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
briefcase,ohelib,no_grasp,200,0,2.5,max_dim=0.398,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
briefcase,psvdau,no_grasp,200,0,1.9,max_dim=0.332,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
briefcase,rxvbea,no_grasp,200,0,3.7,max_dim=0.330,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
briefcase,uquevd,no_grasp,200,0,1.7,max_dim=0.266,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
brisket,nnnnqw,no_grasp,200,0,1.6,max_dim=0.087,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
brisket,wzcycr,no_grasp,200,0,1.6,max_dim=0.059,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
broccoli,wsxavx,no_grasp,200,0,2.0,max_dim=0.029,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
broccoli_rabe,ushqbz,no_grasp,200,0,1.6,max_dim=0.106,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
broccolini,rlsytp,no_grasp,200,0,2.0,max_dim=0.088,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
broken_glass,beltgg,no_grasp,200,0,2.1,max_dim=0.066,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
broken_glass,rvpgpt,no_grasp,200,0,1.6,max_dim=0.122,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
broken_light_bulb,cugtye,not_ready,0,0,0.0,max_dim=0.094,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
broom,tpyvbt,no_grasp,200,0,1.9,max_dim=0.272,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
brown_rice_sack,pbvpua,no_grasp,200,0,3.1,max_dim=0.367,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
brown_sugar_sack,uftzyo,no_grasp,200,0,3.0,max_dim=0.367,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
brownie,vqgqja,no_grasp,200,0,2.2,max_dim=0.081,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
brussels_sprouts,hkwyzk,graspable,200,5,11.9,max_dim=0.064,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
brussels_sprouts,mbkrxe,graspable,200,5,10.2,max_dim=0.058,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
brussels_sprouts,siodbb,graspable,200,5,9.9,max_dim=0.064,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
brussels_sprouts,vdamtq,graspable,200,5,10.6,max_dim=0.067,not_suitable,not_suitable,not_suitable,perfect,not_suitable,not_suitable
bucket,bdhvnt,graspable,200,5,37.2,max_dim=0.347,not_suitable,not_suitable,possible,not_suitable,not_suitable,perfect
bucket,lsmlzi,graspable,200,5,55.2,max_dim=0.300,not_suitable,not_suitable,possible,not_suitable,not_suitable,perfect
bucket,wlilma,graspable,200,5,46.3,max_dim=0.300,not_suitable,not_suitable,possible,not_suitable,not_suitable,perfect
bucket_of_paint,gjjugj,graspable,200,5,95.0,max_dim=0.192,not_suitable,not_suitable,possible,not_suitable,not_suitable,possible
bucket_of_paint,mxyrzd,graspable,200,5,14.6,max_dim=0.191,not_suitable,not_suitable,possible,not_suitable,not_suitable,possible
bucket_of_paint,qbqche,not_ready,0,0,0.0,max_dim=0.191,not_suitable,not_suitable,possible,not_suitable,not_suitable,possible
bucket_of_paint,ycnaho,graspable,200,5,20.8,max_dim=0.172,not_suitable,not_suitable,possible,not_suitable,not_suitable,possible
bulldog_clip,cqxnkn,graspable,200,5,12.0,max_dim=0.030,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
bulletin_board,ayaoal,too_large,0,0,0.0,max_dim=1.083,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bulletin_board,rjlpsy,too_large,0,0,0.0,max_dim=1.070,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bunch_of_bananas,mxnwwk,graspable,200,5,16.4,max_dim=0.371,not_suitable,not_suitable,not_suitable,possible,possible,not_suitable
bunk_bed,hkmwyc,too_large,0,0,0.0,max_dim=1.998,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bunk_bed,sunfhf,too_large,0,0,0.0,max_dim=2.017,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bunk_bed,sztpse,too_large,0,0,0.0,max_dim=1.932,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bunk_bed,xhegju,too_large,0,0,0.0,max_dim=2.032,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
buret,naqnom,too_large,0,0,0.0,max_dim=0.813,not_suitable,not_suitable,possible,not_suitable,possible,not_suitable
buret_clamp,gknfxt,too_large,0,0,0.0,max_dim=0.583,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
buret_clamp,jkzyfr,too_large,0,0,0.0,max_dim=0.585,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
buret_clamp,pflmbv,too_large,0,0,0.0,max_dim=0.583,not_suitable,not_suitable,not_suitable,not_suitable,possible,not_suitable
burlap_bag,endfho,not_ready,0,0,0.0,max_dim=0.367,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
burlap_bag,hlqrxm,graspable,200,5,26.5,max_dim=0.367,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
burner,lfyqat,too_large,0,0,0.0,max_dim=0.695,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
burner,mdanhg,too_large,0,0,0.0,max_dim=0.811,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
burner,mjvqii,too_large,0,0,0.0,max_dim=0.814,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
burner,pmntxh,too_large,0,0,0.0,max_dim=0.695,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
burrito,mqjwjq,graspable,200,5,21.8,max_dim=0.203,not_suitable,not_suitable,not_suitable,perfect,possible,not_suitable
bush,albnbz,too_large,0,0,0.0,max_dim=1.594,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,bqdskl,too_large,0,0,0.0,max_dim=1.093,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,cwsigt,too_large,0,0,0.0,max_dim=2.595,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,dsjegk,too_large,0,0,0.0,max_dim=1.156,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,ebuvur,too_large,0,0,0.0,max_dim=1.673,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,frqici,too_large,0,0,0.0,max_dim=6.971,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,hnzfgt,too_large,0,0,0.0,max_dim=2.619,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,hobkxy,too_large,0,0,0.0,max_dim=0.530,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,hqlggp,no_grasp,200,0,109.2,max_dim=0.403,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,jivsft,too_large,0,0,0.0,max_dim=1.267,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,jonbyb,too_large,0,0,0.0,max_dim=1.300,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,jylruu,too_large,0,0,0.0,max_dim=1.086,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
bush,kjakgd,too_large,0,0,0.0,max_dim=7.651,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable,not_suitable
